ID,SegmentID,Roadway Name,From,To,Direction,Date,Veh Class Type,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
15,163652,Parkside Ave,Park Cir,Parade Pl,WB,11/04/2021,Commercial Vehicle,3,2,0,0,4,6,12,18,24,35,32,39,30,31,29,36,37,30,16,25,13,6,4,6
15,163652,Parkside Ave,Park Cir,Parade Pl,WB,11/04/2021,Heavy Truck,1,1,0,0,1,0,0,0,1,0,3,1,3,2,2,1,0,0,0,0,4,6,2,1
15,163652,Parkside Ave,Park Cir,Parade Pl,WB,11/04/2021,Medium Truck,3,3,10,30,7,7,14,12,17,16,23,28,19,20,29,28,11,8,9,5,4,5,5,1
15,163652,Parkside Ave,Park Cir,Parade Pl,WB,11/04/2021,Other Bus,3,3,1,1,1,1,6,3,6,9,11,4,1,10,1,4,2,3,2,2,6,3,3,3
15,163652,Parkside Ave,Park Cir,Parade Pl,WB,11/04/2021,School Bus,0,0,0,0,0,4,18,25,9,5,4,7,8,10,12,3,7,2,0,1,1,0,0,0
15,163652,Parkside Ave,Park Cir,Parade Pl,WB,11/04/2021,Taxi,2,1,2,0,1,1,2,1,4,4,3,2,2,2,3,1,1,2,4,1,2,0,1,5
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,NB,11/04/2021,Autos,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,4,2,1,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,NB,11/04/2021,Commercial Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,NB,11/04/2021,Heavy Truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,NB,11/04/2021,Medium Truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,NB,11/04/2021,Other Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,NB,11/04/2021,School Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,NB,11/04/2021,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,SB,11/04/2021,Autos,5,3,2,0,2,4,2,15,20,14,11,10,20,19,9,17,19,26,26,18,6,8,17,2
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,SB,11/04/2021,Commercial Vehicle,0,0,0,0,0,0,0,2,1,2,2,3,0,1,3,5,1,2,1,1,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,SB,11/04/2021,Heavy Truck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,SB,11/04/2021,Medium Truck,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,1,0,1,1,0,2,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,SB,11/04/2021,Other Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,SB,11/04/2021,School Bus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16,163584,Ocean Pkwy Service Rd West,SR 27/Caton Ave,Albemarle Rd,SB,11/04/2021,Taxi,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
17,41738,Clarendon Rd,E 37th St,E 38th St,EB,11/04/2021,Autos,95,48,21,21,40,91,163,315,312,246,237,253,281,307,306,343,413,413,350,336,260,215,157,123
17,41738,Clarendon Rd,E 37th St,E 38th St,EB,11/04/2021,Commercial Vehicle,1,1,0,0,0,0,4,10,9,11,13,15,14,12,14,15,26,21,14,8,5,6,3,0
17,41738,Clarendon Rd,E 37th St,E 38th St,EB,11/04/2021,Heavy Truck,0,0,0,1,1,1,0,1,1,1,3,1,3,0,4,1,1,1,2,0,1,0,1,0
17,41738,Clarendon Rd,E 37th St,E 38th St,EB,11/04/2021,Medium Truck,3,2,0,6,7,10,1,1,7,12,16,12,12,16,12,10,9,16,20,8,6,4,3,3
17,41738,Clarendon Rd,E 37th St,E 38th St,EB,11/04/2021,Other Bus,0,0,0,0,0,0,1,2,3,7,3,2,2,3,1,2,3,0,3,0,0,0,0,0
17,41738,Clarendon Rd,E 37th St,E 38th St,EB,11/04/2021,School Bus,1,0,0,1,0,3,12,8,16,12,6,5,9,8,6,17,14,8,4,0,1,0,0,0
17,41738,Clarendon Rd,E 37th St,E 38th St,EB,11/04/2021,Taxi,1,0,1,0,0,1,0,2,1,2,1,0,1,1,3,1,1,1,1,5,2,1,1,0
17,41738,Clarendon Rd,E 37th St,E 38th St,WB,11/04/2021,Autos,79,41,21,19,33,78,174,371,350,281,268,297,326,389,407,399,430,408,471,340,275,208,164,113
17,41738,Clarendon Rd,E 37th St,E 38th St,WB,11/04/2021,Commercial Vehicle,2,2,1,1,0,2,10,14,35,16,13,24,15,17,24,10,14,11,8,5,4,4,1,6
17,41738,Clarendon Rd,E 37th St,E 38th St,WB,11/04/2021,Heavy Truck,0,0,0,0,1,0,4,1,1,1,1,0,2,2,1,0,1,2,1,2,0,0,0,0
17,41738,Clarendon Rd,E 37th St,E 38th St,WB,11/04/2021,Medium Truck,0,8,5,11,2,6,12,39,21,62,38,15,22,13,12,18,8,6,0,11,4,7,1,1
17,41738,Clarendon Rd,E 37th St,E 38th St,WB,11/04/2021,Other Bus,0,0,0,0,0,1,2,1,2,2,2,5,4,3,2,9,8,6,4,0,1,0,0,0
17,41738,Clarendon Rd,E 37th St,E 38th St,WB,11/04/2021,School Bus,0,0,0,0,0,10,21,21,11,10,11,8,9,16,13,6,9,4,2,0,1,0,1,0
17,41738,Clarendon Rd,E 37th St,E 38th St,WB,11/04/2021,Taxi,1,0,0,0,1,0,1,2,3,1,1,3,0,1,4,2,0,2,0,1,1,0,0,1
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,NB,11/04/2021,Autos,102,57,40,28,51,110,338,459,542,386,361,330,342,376,403,448,515,573,483,374,285,187,160,134
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,NB,11/04/2021,Commercial Vehicle,3,1,1,3,3,3,6,18,41,38,20,40,29,27,30,26,25,29,29,13,8,7,6,5
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,NB,11/04/2021,Heavy Truck,0,0,0,1,3,2,2,3,5,2,3,4,3,3,4,3,3,2,2,0,1,2,0,0
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,NB,11/04/2021,Medium Truck,2,1,1,1,3,6,5,16,24,20,23,21,33,42,35,32,22,22,9,13,3,5,4,4
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,NB,11/04/2021,Other Bus,1,3,0,0,0,3,5,5,4,12,5,2,4,6,4,6,6,7,8,4,5,4,4,3
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,NB,11/04/2021,School Bus,0,0,0,0,1,2,9,5,28,19,8,9,7,5,4,20,22,13,3,0,0,0,0,0
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,NB,11/04/2021,Taxi,2,0,0,0,0,2,5,2,1,4,2,3,1,3,0,2,2,2,0,0,1,0,1,0
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,SB,11/04/2021,Autos,124,62,44,32,52,85,175,411,437,419,407,416,609,726,604,683,729,736,685,552,376,293,227,168
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,SB,11/04/2021,Commercial Vehicle,9,1,0,0,1,8,11,28,45,72,56,58,49,53,28,57,43,42,24,23,10,8,3,2
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,SB,11/04/2021,Heavy Truck,1,0,0,0,1,1,4,7,5,10,1,3,9,5,1,6,2,3,1,1,1,0,1,0
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,SB,11/04/2021,Medium Truck,9,4,2,5,4,7,27,56,45,166,51,58,45,41,40,42,25,18,13,13,13,4,5,8
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,SB,11/04/2021,Other Bus,1,1,0,2,5,7,9,5,11,6,4,4,8,10,8,8,7,4,6,8,2,2,4,3
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,SB,11/04/2021,School Bus,0,0,0,0,0,18,76,33,12,18,24,13,19,25,15,10,8,5,2,0,0,1,1,0
18,42128,Kings Hwy,Glenwood Rd,Utica Ave,SB,11/04/2021,Taxi,0,0,1,0,0,2,2,2,4,2,3,3,1,3,3,3,1,2,4,0,0,1,2,1
18,148014,Kings Hwy West,Glenwood Rd,Utica Ave,SB,11/04/2021,Autos,50,20,7,11,13,27,77,135,143,123,118,118,131,191,158,194,214,233,178,134,90,79,50,45
18,148014,Kings Hwy West,Glenwood Rd,Utica Ave,SB,11/04/2021,Commercial Vehicle,0,0,0,0,0,1,2,6,10,6,3,9,6,2,7,5,9,8,6,3,3,3,2,0
18,148014,Kings Hwy West,Glenwood Rd,Utica Ave,SB,11/04/2021,Heavy Truck,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,148014,Kings Hwy West,Glenwood Rd,Utica Ave,SB,11/04/2021,Medium Truck,1,1,0,3,0,2,2,7,4,24,3,7,8,1,16,6,6,2,2,5,1,0,2,0
18,148014,Kings Hwy West,Glenwood Rd,Utica Ave,SB,11/04/2021,Other Bus,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
18,148014,Kings Hwy West,Glenwood Rd,Utica Ave,SB,11/04/2021,School Bus,0,0,0,0,0,2,14,6,7,3,3,2,2,5,2,2,2,0,0,0,0,0,0,1
18,148014,Kings Hwy West,Glenwood Rd,Utica Ave,SB,11/04/2021,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1
19,148338,Kings Hwy East,E 51st St,Glenwood Rd,NB,11/04/2021,Autos,35,27,8,23,32,65,138,315,356,238,154,194,206,221,254,300,317,380,385,218,142,87,84,60
19,148338,Kings Hwy East,E 51st St,Glenwood Rd,NB,11/04/2021,Commercial Vehicle,2,0,0,1,0,3,14,16,17,30,23,17,20,21,22,42,31,24,21,16,8,3,1,4
19,148338,Kings Hwy East,E 51st St,Glenwood Rd,NB,11/04/2021,Heavy Truck,0,1,0,0,0,1,0,4,2,0,3,1,2,3,0,4,1,0,0,1,1,0,2,0
19,148338,Kings Hwy East,E 51st St,Glenwood Rd,NB,11/04/2021,Medium Truck,3,3,4,2,9,4,9,11,16,24,15,20,17,25,34,43,44,55,65,61,20,5,6,10
19,148338,Kings Hwy East,E 51st St,Glenwood Rd,NB,11/04/2021,Other Bus,0,0,0,0,0,1,1,0,0,1,1,0,2,1,2,1,2,2,3,4,1,1,1,0
19,148338,Kings Hwy East,E 51st St,Glenwood Rd,NB,11/04/2021,School Bus,0,0,0,0,0,0,8,8,31,9,4,7,6,6,1,25,34,28,2,0,0,1,0,0
19,148338,Kings Hwy East,E 51st St,Glenwood Rd,NB,11/04/2021,Taxi,0,0,0,1,0,0,0,1,3,0,0,1,0,0,2,1,0,0,2,1,1,2,1,1
20,228790,Kings Hwy,Avenue J,Avenue I,NB,11/04/2021,Autos,62,45,19,29,43,92,294,424,541,409,360,296,311,305,338,446,473,475,457,327,230,144,143,108
20,228790,Kings Hwy,Avenue J,Avenue I,NB,11/04/2021,Commercial Vehicle,3,2,1,1,3,2,14,29,40,35,26,39,26,32,31,31,31,33,28,17,11,5,6,3
20,228790,Kings Hwy,Avenue J,Avenue I,NB,11/04/2021,Heavy Truck,0,0,1,1,4,5,2,3,3,2,6,7,8,9,16,2,4,1,1,0,1,2,1,0
20,228790,Kings Hwy,Avenue J,Avenue I,NB,11/04/2021,Medium Truck,6,5,4,4,9,11,11,23,33,31,33,36,41,50,43,52,41,38,32,32,12,5,6,7
20,228790,Kings Hwy,Avenue J,Avenue I,NB,11/04/2021,Other Bus,1,2,0,0,1,5,7,9,5,10,5,3,4,7,3,7,8,10,5,6,5,4,4,3
20,228790,Kings Hwy,Avenue J,Avenue I,NB,11/04/2021,School Bus,0,0,0,0,1,4,7,14,34,19,11,5,7,6,10,25,28,26,3,0,0,0,0,0
20,228790,Kings Hwy,Avenue J,Avenue I,NB,11/04/2021,Taxi,2,0,0,0,0,1,3,0,3,1,0,5,2,2,0,1,3,3,1,2,0,0,1,0
20,228794,Kings Hwy East,Avenue J,Avenue I,NB,11/04/2021,Autos,18,9,2,4,17,26,104,221,296,189,106,116,128,113,148,217,226,276,239,120,93,46,42,48
20,228794,Kings Hwy East,Avenue J,Avenue I,NB,11/04/2021,Commercial Vehicle,1,0,0,1,0,2,9,12,15,18,8,7,14,13,17,27,12,14,8,9,4,1,0,0
20,228794,Kings Hwy East,Avenue J,Avenue I,NB,11/04/2021,Heavy Truck,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0
20,228794,Kings Hwy East,Avenue J,Avenue I,NB,11/04/2021,Medium Truck,2,1,1,0,1,0,4,5,9,13,7,9,13,9,10,20,32,34,35,31,8,2,1,6
20,228794,Kings Hwy East,Avenue J,Avenue I,NB,11/04/2021,Other Bus,0,0,0,0,0,0,0,1,0,1,2,0,3,0,3,0,0,1,3,0,0,0,0,0
20,228794,Kings Hwy East,Avenue J,Avenue I,NB,11/04/2021,School Bus,0,0,0,0,0,0,4,5,20,9,1,5,5,4,0,10,22,10,1,1,0,0,0,0
20,228794,Kings Hwy East,Avenue J,Avenue I,NB,11/04/2021,Taxi,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
20,228790,Kings Hwy,Avenue J,Avenue I,SB,11/04/2021,Autos,70,35,31,15,32,55,116,378,354,300,286,284,418,493,433,514,532,546,501,397,288,208,164,120
20,228790,Kings Hwy,Avenue J,Avenue I,SB,11/04/2021,Commercial Vehicle,6,1,0,0,0,5,9,27,33,46,42,35,21,28,26,41,30,35,19,16,7,6,3,2
20,228790,Kings Hwy,Avenue J,Avenue I,SB,11/04/2021,Heavy Truck,2,0,0,0,0,1,4,7,8,8,5,2,12,10,7,5,1,1,1,0,1,0,1,0
20,228790,Kings Hwy,Avenue J,Avenue I,SB,11/04/2021,Medium Truck,6,1,1,3,3,7,24,51,46,150,45,47,36,37,30,37,19,16,11,12,11,2,4,5
20,228790,Kings Hwy,Avenue J,Avenue I,SB,11/04/2021,Other Bus,1,1,0,1,4,5,6,7,8,5,4,3,7,7,8,10,8,4,7,6,2,1,4,3
20,228790,Kings Hwy,Avenue J,Avenue I,SB,11/04/2021,School Bus,0,0,0,0,0,13,67,29,9,10,17,9,12,18,19,8,5,5,1,0,0,0,0,0
20,228790,Kings Hwy,Avenue J,Avenue I,SB,11/04/2021,Taxi,0,0,1,0,1,0,2,3,3,2,6,3,0,2,2,3,1,1,4,0,1,1,0,2
21,228792,E 45th St/Kings Hwy West,Avenue I,Avenue J,SB,11/04/2021,Autos,22,13,5,5,7,16,53,97,111,109,106,92,126,167,157,165,164,181,153,104,74,47,46,28
21,228792,E 45th St/Kings Hwy West,Avenue I,Avenue J,SB,11/04/2021,Commercial Vehicle,1,0,0,0,0,0,1,8,7,9,6,8,6,5,10,11,8,8,10,2,4,3,0,1
21,228792,E 45th St/Kings Hwy West,Avenue I,Avenue J,SB,11/04/2021,Heavy Truck,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
21,228792,E 45th St/Kings Hwy West,Avenue I,Avenue J,SB,11/04/2021,Medium Truck,0,0,0,2,0,1,4,10,3,19,6,7,6,6,5,3,3,1,4,4,0,0,0,0
21,228792,E 45th St/Kings Hwy West,Avenue I,Avenue J,SB,11/04/2021,Other Bus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
21,228792,E 45th St/Kings Hwy West,Avenue I,Avenue J,SB,11/04/2021,School Bus,0,0,0,0,0,1,11,9,6,5,6,2,1,5,3,4,3,2,0,0,0,0,0,0
21,228792,E 45th St/Kings Hwy West,Avenue I,Avenue J,SB,11/04/2021,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
22,41313,Avenue U,Pearson St,E 57th St,EB,11/04/2021,Autos,121,77,32,35,56,157,322,516,665,548,532,627,607,639,738,874,825,878,898,819,570,467,305,200
22,41313,Avenue U,Pearson St,E 57th St,EB,11/04/2021,Commercial Vehicle,1,0,2,2,1,7,5,11,38,37,20,32,23,17,26,31,14,24,15,9,8,9,2,4
22,41313,Avenue U,Pearson St,E 57th St,EB,11/04/2021,Heavy Truck,1,1,0,2,1,2,3,2,3,1,2,0,4,0,2,3,0,3,1,0,0,2,1,0
22,41313,Avenue U,Pearson St,E 57th St,EB,11/04/2021,Medium Truck,2,2,3,3,4,2,3,18,18,14,29,23,15,18,17,9,8,8,5,7,4,1,3,0
22,41313,Avenue U,Pearson St,E 57th St,EB,11/04/2021,Other Bus,6,5,2,3,4,10,18,23,17,11,8,11,12,11,12,16,11,13,10,12,10,12,4,6
22,41313,Avenue U,Pearson St,E 57th St,EB,11/04/2021,School Bus,0,0,0,0,0,3,10,10,57,31,6,7,11,3,11,36,38,44,12,2,0,0,0,0
22,41313,Avenue U,Pearson St,E 57th St,EB,11/04/2021,Taxi,2,0,0,0,0,2,1,2,1,2,1,2,1,1,0,0,2,1,1,0,0,1,1,1
22,41313,Avenue U,Pearson St,E 57th St,WB,11/04/2021,Autos,77,38,23,33,61,165,387,735,733,613,588,717,690,702,634,591,659,670,637,507,440,359,240,126
22,41313,Avenue U,Pearson St,E 57th St,WB,11/04/2021,Commercial Vehicle,1,0,0,2,0,0,8,22,29,32,21,22,22,26,22,26,15,19,15,10,8,7,4,0
22,41313,Avenue U,Pearson St,E 57th St,WB,11/04/2021,Heavy Truck,0,0,1,2,1,3,3,4,1,2,1,1,1,4,2,1,0,0,0,0,0,1,3,0
22,41313,Avenue U,Pearson St,E 57th St,WB,11/04/2021,Medium Truck,2,3,2,2,4,3,4,11,16,15,20,20,15,12,10,9,7,3,4,8,1,3,2,3
22,41313,Avenue U,Pearson St,E 57th St,WB,11/04/2021,Other Bus,3,5,2,2,3,9,15,21,16,15,12,12,14,12,14,10,14,19,11,14,9,10,7,7
22,41313,Avenue U,Pearson St,E 57th St,WB,11/04/2021,School Bus,0,0,0,0,2,28,91,47,6,5,10,6,4,19,13,38,7,2,2,0,0,0,0,0
22,41313,Avenue U,Pearson St,E 57th St,WB,11/04/2021,Taxi,0,0,0,0,0,1,1,0,2,1,1,1,2,0,0,1,1,0,2,1,0,0,1,2
23,26954,Kings Hwy,Coney Island Ave,E 12th St,EB,11/04/2021,Autos,58,36,25,9,20,38,134,309,468,409,331,309,274,273,330,427,443,495,457,362,246,181,151,110
23,26954,Kings Hwy,Coney Island Ave,E 12th St,EB,11/04/2021,Commercial Vehicle,3,2,0,0,0,2,10,20,25,28,20,28,12,9,13,22,21,22,8,7,3,2,5,2
23,26954,Kings Hwy,Coney Island Ave,E 12th St,EB,11/04/2021,Heavy Truck,0,0,0,0,1,1,1,1,2,1,1,3,1,4,0,1,1,0,0,0,4,4,0,0
23,26954,Kings Hwy,Coney Island Ave,E 12th St,EB,11/04/2021,Medium Truck,3,1,2,5,3,3,7,16,22,20,21,19,19,21,7,19,22,14,19,11,2,10,3,2
23,26954,Kings Hwy,Coney Island Ave,E 12th St,EB,11/04/2021,Other Bus,3,3,1,1,0,4,19,17,20,19,11,13,11,12,12,15,16,20,20,19,15,11,5,6
23,26954,Kings Hwy,Coney Island Ave,E 12th St,EB,11/04/2021,School Bus,0,0,0,0,0,1,7,15,20,2,0,2,4,0,3,9,10,6,2,0,1,0,0,0
23,26954,Kings Hwy,Coney Island Ave,E 12th St,EB,11/04/2021,Taxi,0,0,0,1,1,1,1,2,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1
23,26954,Kings Hwy,Coney Island Ave,E 12th St,WB,11/04/2021,Autos,17,9,10,6,4,33,56,172,228,180,143,111,122,110,147,225,190,230,195,171,103,92,71,37
23,26954,Kings Hwy,Coney Island Ave,E 12th St,WB,11/04/2021,Commercial Vehicle,0,0,1,0,0,0,1,4,8,6,7,2,2,3,3,1,7,3,4,3,2,1,0,0
23,26954,Kings Hwy,Coney Island Ave,E 12th St,WB,11/04/2021,Heavy Truck,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0
23,26954,Kings Hwy,Coney Island Ave,E 12th St,WB,11/04/2021,Medium Truck,2,2,1,1,0,2,1,1,7,6,2,4,3,4,4,3,2,1,1,2,1,2,0,1
23,26954,Kings Hwy,Coney Island Ave,E 12th St,WB,11/04/2021,Other Bus,2,2,1,0,3,8,13,15,16,10,10,8,9,11,13,14,14,15,13,9,10,6,5,4
23,26954,Kings Hwy,Coney Island Ave,E 12th St,WB,11/04/2021,School Bus,0,0,0,0,0,1,4,4,3,1,2,1,0,0,2,1,3,0,0,0,0,0,0,0
23,26954,Kings Hwy,Coney Island Ave,E 12th St,WB,11/04/2021,Taxi,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,EB,11/04/2021,Autos,79,58,37,30,43,84,197,427,491,412,428,483,502,434,553,604,623,633,489,354,252,156,275,382
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,EB,11/04/2021,Commercial Vehicle,2,1,0,2,1,2,12,27,37,25,15,35,32,17,29,25,37,25,18,8,8,3,4,8
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,EB,11/04/2021,Heavy Truck,0,1,0,0,1,0,1,1,4,8,6,8,3,1,0,0,4,2,0,1,2,1,0,0
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,EB,11/04/2021,Medium Truck,7,7,3,5,7,5,21,43,42,33,42,32,37,35,27,34,16,13,14,3,2,4,1,7
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,EB,11/04/2021,Other Bus,1,3,1,2,2,3,5,8,10,13,11,9,10,9,8,10,8,8,8,4,3,3,2,5
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,EB,11/04/2021,School Bus,0,0,0,1,0,2,16,28,10,10,3,3,4,6,12,20,14,4,1,0,0,0,0,0
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,EB,11/04/2021,Taxi,0,0,0,0,0,0,2,6,9,8,4,3,2,7,4,7,2,8,7,2,2,3,0,2
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,WB,11/04/2021,Autos,79,36,24,13,28,58,193,376,443,356,407,486,499,550,665,581,471,581,440,308,213,128,222,313
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,WB,11/04/2021,Commercial Vehicle,1,0,0,1,0,3,4,22,21,28,24,35,27,29,37,42,32,22,24,10,12,3,5,4
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,WB,11/04/2021,Heavy Truck,2,1,1,1,1,1,2,2,3,3,7,6,3,0,1,2,3,3,1,0,0,0,0,1
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,WB,11/04/2021,Medium Truck,3,5,3,7,5,6,11,15,22,26,37,36,41,47,44,22,17,16,13,4,4,8,3,5
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,WB,11/04/2021,Other Bus,2,3,1,2,2,4,5,8,10,9,10,9,10,13,11,7,11,6,9,4,3,5,4,5
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,WB,11/04/2021,School Bus,0,0,0,0,0,0,11,13,2,15,1,10,6,11,5,7,7,3,0,0,0,0,1,0
24,222101,Neptune Ave,W 12th St,Sheepshead Bay Rd,WB,11/04/2021,Taxi,0,0,0,0,0,1,1,3,4,6,4,7,7,7,8,8,1,6,2,0,2,2,1,0
25,26056,Shore Blvd,Beaumont St,Coleridge St,EB,11/04/2021,Autos,45,29,15,6,13,89,134,580,496,296,273,255,287,277,446,335,343,347,321,314,224,173,142,107
25,26056,Shore Blvd,Beaumont St,Coleridge St,EB,11/04/2021,Commercial Vehicle,0,0,0,0,0,0,4,10,11,9,12,11,10,11,11,8,11,7,11,5,2,0,1,1
25,26056,Shore Blvd,Beaumont St,Coleridge St,EB,11/04/2021,Heavy Truck,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,2,0,0,0,0,0,0,0
25,26056,Shore Blvd,Beaumont St,Coleridge St,EB,11/04/2021,Medium Truck,0,1,0,0,1,0,6,8,7,9,7,7,11,12,6,5,5,1,2,5,4,2,1,1
25,26056,Shore Blvd,Beaumont St,Coleridge St,EB,11/04/2021,Other Bus,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,1,0
25,26056,Shore Blvd,Beaumont St,Coleridge St,EB,11/04/2021,School Bus,0,0,0,0,0,0,2,15,4,2,1,0,0,4,5,4,3,1,0,0,0,0,0,0
25,26056,Shore Blvd,Beaumont St,Coleridge St,EB,11/04/2021,Taxi,0,1,0,0,0,1,0,1,4,0,0,2,1,0,3,4,2,2,1,1,0,0,0,2
25,26056,Shore Blvd,Beaumont St,Coleridge St,WB,11/04/2021,Autos,26,41,9,4,8,29,105,366,419,237,195,347,239,267,444,370,324,290,247,205,165,97,118,59
25,26056,Shore Blvd,Beaumont St,Coleridge St,WB,11/04/2021,Commercial Vehicle,2,0,0,0,0,0,2,4,5,2,9,7,6,13,7,10,7,8,5,8,5,1,0,0
25,26056,Shore Blvd,Beaumont St,Coleridge St,WB,11/04/2021,Heavy Truck,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0
25,26056,Shore Blvd,Beaumont St,Coleridge St,WB,11/04/2021,Medium Truck,0,1,0,0,0,1,1,2,7,5,4,6,11,5,5,6,5,1,4,0,1,0,1,3
25,26056,Shore Blvd,Beaumont St,Coleridge St,WB,11/04/2021,Other Bus,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1
25,26056,Shore Blvd,Beaumont St,Coleridge St,WB,11/04/2021,School Bus,0,0,0,0,0,0,1,3,7,1,2,0,1,1,6,3,2,2,1,0,0,0,0,0
25,26056,Shore Blvd,Beaumont St,Coleridge St,WB,11/04/2021,Taxi,0,0,0,0,0,1,0,2,3,0,0,2,2,0,1,4,1,1,2,1,0,0,0,2
26,70612,St Nicholas Pl,W 149th St,W 150th St,NB,10/28/2021,Autos,61,47,32,20,28,42,72,154,150,138,120,130,119,154,201,204,233,244,229,167,147,104,84,82
